Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1779481239.2476482,58146,1779481239,224607927,imu_link,-0.007922735065221786,-0.013694480992853642,-0.8077607750892639,0.5892909169197083,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.035118598490953445,-0.01809139922261238,0.010641999542713165,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.652419924736023,0.23163901269435883,10.483610153198242,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.2535741,58147,1779481239,229607927,imu_link,-0.00779946893453598,-0.014486447907984257,-0.8077267408370972,0.5893201231956482,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.009577799588441849,-0.017027199268341064,0.01383460033684969,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.37409400939941406,0.3166331648826599,9.998186111450195,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.260661,58148,1779481239,234607927,imu_link,-0.007407136261463165,-0.014732158742845058,-0.8077110052108765,0.5893405675888062,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.0063852001912891865,-0.02128399908542633,0.01383460033684969,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.09576806426048279,0.4692635238170624,9.030928611755371,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.2853644,58149,1779481239,243607927,imu_link,-0.006632087752223015,-0.014613538980484009,-0.8076965808868408,0.5893725156784058,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.022348200902342796,-0.023412400856614113,0.010641999542713165,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0071826050989329815,0.3034650683403015,9.601346969604492,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3063323,58150,1779481239,292607927,imu_link,-0.011378436349332333,-0.01456909067928791,-0.8073462843894958,0.5897810459136963,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.019155599176883698,0.0,0.02128399908542633,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.7206547260284424,-0.1173158809542656,10.071208953857422,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3117979,58151,1779481239,295607927,imu_link,-0.012049811892211437,-0.014402148313820362,-0.8072850704193115,0.5898554921150208,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.02447660081088543,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6254851818084717,-0.20290859043598175,10.339958190917969,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3180807,58152,1779481239,300607927,imu_link,-0.012049811892211437,-0.014402148313820362,-0.8072850704193115,0.5898554921150208,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.02447660081088543,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6254851818084717,-0.20290859043598175,10.339958190917969,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3237522,58153,1779481239,305607927,imu_link,-0.011773709207773209,-0.013795188628137112,-0.8072460889816284,0.5899289846420288,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.028733400627970695,-0.0063852001912891865,0.020219799131155014,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.19153612852096558,-0.01975216343998909,9.200318336486816,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3297741,58154,1779481239,310607927,imu_link,-0.01128481887280941,-0.013412050902843475,-0.8072435259819031,0.5899508595466614,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.04895320162177086,-0.02447660081088543,0.004256799817085266,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.002394201699644327,-0.015562310814857483,9.112930297851562,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3356516,58155,1779481239,315607927,imu_link,-0.01128481887280941,-0.013412050902843475,-0.8072435259819031,0.5899508595466614,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.04895320162177086,-0.02447660081088543,0.004256799817085266,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.002394201699644327,-0.015562310814857483,9.112930297851562,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3420408,58156,1779481239,320607927,imu_link,-0.011003895662724972,-0.012940331362187862,-0.8072461485862732,0.5899630784988403,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.059595201164484024,-0.026605000719428062,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.14365209639072418,-0.05386953800916672,9.674968719482422,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3649912,58157,1779481239,329607927,imu_link,-0.011291282251477242,-0.014027819968760014,-0.8071870803833008,0.5900137424468994,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.04469640180468559,-0.017027199268341064,0.014898800291121006,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.46507367491722107,0.314238965511322,10.202291488647461,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.370922,58158,1779481239,334607927,imu_link,-0.011291282251477242,-0.014027819968760014,-0.8071870803833008,0.5900137424468994,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.04469640180468559,-0.017027199268341064,0.014898800291121006,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.46507367491722107,0.314238965511322,10.202291488647461,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.3946142,58159,1779481239,378607927,imu_link,-0.006835317704826593,-0.015253870747983456,-0.8066391944885254,0.5908004641532898,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.008513599634170532,0.0,0.04576060175895691,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.21188685297966003,0.21308395266532898,9.154230117797852,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4036613,58160,1779481239,381607927,imu_link,-0.007344493176788092,-0.015594038181006908,-0.8064678311347961,0.591019332408905,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.025540800765156746,0.023412400856614113,0.07875079661607742,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.5021837949752808,0.17537526786327362,9.244610786437988,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4086158,58161,1779481239,386607927,imu_link,-0.007706331089138985,-0.015741446986794472,-0.8063014149665833,0.5912379622459412,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.04469640180468559,0.04895320162177086,0.10854840278625488,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6464344263076782,0.16998831927776337,9.387065887451172,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4140823,58162,1779481239,391607927,imu_link,-0.007706331089138985,-0.015741446986794472,-0.8063014149665833,0.5912379622459412,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.04469640180468559,0.04895320162177086,0.10854840278625488,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6464344263076782,0.16998831927776337,9.387065887451172,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4207692,58163,1779481239,396607927,imu_link,-0.008359970524907112,-0.015642130747437477,-0.806067168712616,0.5915510058403015,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.035118598490953445,0.05427420139312744,0.10216320306062698,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6428431272506714,0.0005985504249110818,10.056245803833008,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.426744,58164,1779481239,401607927,imu_link,-0.00898163951933384,-0.015322208404541016,-0.8058798909187317,0.5918052792549133,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.008513599634170532,0.03618279844522476,0.08194340020418167,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.8020575642585754,-0.4770446717739105,10.183137893676758,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4332216,58165,1779481239,406607927,imu_link,-0.00898163951933384,-0.015322208404541016,-0.8058798909187317,0.5918052792549133,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.008513599634170532,0.03618279844522476,0.08194340020418167,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.8020575642585754,-0.4770446717739105,10.183137893676758,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4550314,58166,1779481239,415607927,imu_link,-0.010118888691067696,-0.01491237711161375,-0.8056941628456116,0.592050313949585,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.05214580148458481,-0.028733400627970695,0.02447660081088543,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.5165489912033081,-0.18914192914962769,9.002198219299316,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.477639,58167,1779481239,460607927,imu_link,-0.008311844430863857,-0.012333739548921585,-0.8055614829063416,0.5923184156417847,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.03086180053651333,-0.03724699839949608,0.01383460033684969,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.13706804811954498,0.0347159244120121,9.053074836730957,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.483394,58168,1779481239,463607927,imu_link,-0.0077692368067801,-0.012053723447024822,-0.8055381774902344,0.5923630595207214,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,-0.022348200902342796,0.015962999314069748,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.24600422382354736,0.166995570063591,9.43375301361084,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4897678,58169,1779481239,468607927,imu_link,-0.0077692368067801,-0.012053723447024822,-0.8055381774902344,0.5923630595207214,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,-0.022348200902342796,0.015962999314069748,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.24600422382354736,0.166995570063591,9.43375301361084,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.4960194,58170,1779481239,473607927,imu_link,-0.007156963460147381,-0.011791221797466278,-0.8054838180541992,0.5924499034881592,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.03299019858241081,-0.011706200428307056,0.029797600582242012,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.09876082092523575,0.1586158573627472,9.475651741027832,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.503058,58171,1779481239,478607927,imu_link,-0.00690867705270648,-0.012118336744606495,-0.8054187297821045,0.5925348401069641,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.035118598490953445,0.0,0.04576060175895691,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.228047713637352,0.4147954285144806,9.107542991638184,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5099888,58172,1779481239,483607927,imu_link,-0.006682335864752531,-0.012661670334637165,-0.8052629828453064,0.5927376747131348,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.03724699839949608,0.01809139922261238,0.0713014006614685,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.35494038462638855,0.5237315893173218,9.178771018981934,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5164726,58173,1779481239,488607927,imu_link,-0.006682335864752531,-0.012661670334637165,-0.8052629828453064,0.5927376747131348,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.03724699839949608,0.01809139922261238,0.0713014006614685,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.35494038462638855,0.5237315893173218,9.178771018981934,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5534449,58174,1779481239,541607927,imu_link,-0.010912865400314331,-0.01435648463666439,-0.8039493560791016,0.594417154788971,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.011706200428307056,0.028733400627970695,0.07449399679899216,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.4770446717739105,0.08619125932455063,10.25855541229248,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.559313,58175,1779481239,544607927,imu_link,-0.011027970351278782,-0.015060747973620892,-0.8038480877876282,0.5945344567298889,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.007449400145560503,0.0,0.04576060175895691,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.608127236366272,0.34177228808403015,10.120290756225586,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5650122,58176,1779481239,549607927,imu_link,-0.010929123498499393,-0.015648653730750084,-0.8038218021392822,0.5945566296577454,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.02766920067369938,-0.03299019858241081,0.015962999314069748,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.4626794755458832,0.4076128304004669,9.547477722167969,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5714302,58177,1779481239,554607927,imu_link,-0.010929123498499393,-0.015648653730750084,-0.8038218021392822,0.5945566296577454,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.02766920067369938,-0.03299019858241081,0.015962999314069748,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.4626794755458832,0.4076128304004669,9.547477722167969,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5777721,58178,1779481239,559607927,imu_link,-0.01029310841113329,-0.015514381229877472,-0.803780198097229,0.594627857208252,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.004256799817085266,-0.028733400627970695,0.02447660081088543,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.061052143573760986,0.272938996553421,9.857526779174805,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5840046,58179,1779481239,564607927,imu_link,-0.00975295901298523,-0.015125052072107792,-0.8037276268005371,0.5947179198265076,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.009577799588441849,-0.019155599176883698,0.029797600582242012,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.08559270948171616,0.14664484560489655,9.509769439697266,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.5914047,58180,1779481239,569607927,imu_link,-0.00975295901298523,-0.015125052072107792,-0.8037276268005371,0.5947179198265076,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.009577799588441849,-0.019155599176883698,0.029797600582242012,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.08559270948171616,0.14664484560489655,9.509769439697266,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6147559,58181,1779481239,578607927,imu_link,-0.00878252275288105,-0.0142602464184165,-0.8036012053489685,0.5949253439903259,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.02766920067369938,-0.008513599634170532,0.03618279844522476,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.19632454216480255,0.284311443567276,9.5809965133667,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6205692,58182,1779481239,583607927,imu_link,-0.00878252275288105,-0.0142602464184165,-0.8036012053489685,0.5949253439903259,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.02766920067369938,-0.008513599634170532,0.03618279844522476,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.19632454216480255,0.284311443567276,9.5809965133667,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6426232,58183,1779481239,631607927,imu_link,-0.01301406230777502,-0.011716351844370365,-0.8032561540603638,0.5953691601753235,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,-0.017027199268341064,0.020219799131155014,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.355538934469223,-0.09397241473197937,9.249998092651367,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6482944,58184,1779481239,633607927,imu_link,-0.01236163079738617,-0.011582049541175365,-0.8032481074333191,0.5953965783119202,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.026605000719428062,-0.019155599176883698,0.008513599634170532,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,-0.1280897855758667,0.1538274586200714,8.996810913085938,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6535833,58185,1779481239,638607927,imu_link,-0.011826710775494576,-0.01167912408709526,-0.8032538294792175,0.5953977108001709,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.06065940111875534,-0.025540800765156746,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.13766659796237946,0.14365209639072418,9.696516990661621,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6596348,58186,1779481239,643607927,imu_link,-0.011826710775494576,-0.01167912408709526,-0.8032538294792175,0.5953977108001709,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.06065940111875534,-0.025540800765156746,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.13766659796237946,0.14365209639072418,9.696516990661621,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.665158,58187,1779481239,648607927,imu_link,-0.011202891357243061,-0.011441659182310104,-0.8032411932945251,0.595431387424469,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.06385199725627899,-0.026605000719428062,0.008513599634170532,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.13587094843387604,0.03232172131538391,10.127472877502441,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.671506,58188,1779481239,653607927,imu_link,-0.011577976867556572,-0.012293924577534199,-0.8032085299491882,0.5954513549804688,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.05108160153031349,-0.03299019858241081,0.009577799588441849,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.5943605899810791,0.15981295704841614,10.135852813720703,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.6796532,58189,1779481239,658607927,imu_link,-0.011577976867556572,-0.012293924577534199,-0.8032085299491882,0.5954513549804688,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.05108160153031349,-0.03299019858241081,0.009577799588441849,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.5943605899810791,0.15981295704841614,10.135852813720703,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.7019522,58190,1779481239,667607927,imu_link,-0.010669686831533909,-0.013305580243468285,-0.8031762838363647,0.595490038394928,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,-0.031925998628139496,0.011706200428307056,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.014365210197865963,0.4171896278858185,9.570820808410645,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.7234757,58191,1779481239,708607927,imu_link,-0.009971976280212402,-0.016631020233035088,-0.8027901649475098,0.5959390997886658,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.019155599176883698,-0.0063852001912891865,0.035118598490953445,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.49619829654693604,0.569819986820221,9.46487808227539,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.7290487,58192,1779481239,711607927,imu_link,-0.010095053352415562,-0.01718035899102688,-0.8026649951934814,0.5960898995399475,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.028733400627970695,0.022348200902342796,0.05853100121021271,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6236895322799683,0.4082113802433014,9.383475303649902,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.7349505,58193,1779481239,716607927,imu_link,-0.010525938123464584,-0.017167678102850914,-0.8025463223457336,0.5962427854537964,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.03299019858241081,0.05214580148458481,0.07449399679899216,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6685808300971985,0.02753331884741783,9.606135368347168,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
1779481239.7409546,58194,1779481239,721607927,imu_link,-0.010525938123464584,-0.017167678102850914,-0.8025463223457336,0.5962427854537964,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,-0.03299019858241081,0.05214580148458481,0.07449399679899216,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6685808300971985,0.02753331884741783,9.606135368347168,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
